rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
1599,IRAK4,1,0.0,0.01598,0.0,0.0342,0.01676,False
1600,TLR3,1,0.0,0.01593,0.0,0.03416,0.01674,False
1601,IFNA2,1,0.0,0.01295,0.0,0.03671,0.01673,False
1602,IFNB1,1,0.0,0.01295,0.0,0.03671,0.01673,False
1603,USP18,1,0.0,0.01295,0.0,0.03671,0.01673,False
1604,IL17RD,1,0.0,0.00974,0.0,0.03945,0.01673,False
1605,XBP1,1,0.0,0.01448,0.0,0.03524,0.01668,False
1606,IRF7,1,0.0,0.01583,0.0,0.03409,0.01668,False
1607,IFNW1,1,0.0,0.01286,0.0,0.03664,0.01668,False
1608,PLA2G4A,1,0.0,0.01392,0.0,0.03565,0.01665,False
1609,BVES,1,0.0,0.02159,0.0,0.02903,0.01664,False
1610,BIRC3,1,0.0,0.01018,0.0,0.03866,0.01659,False
1611,CD1A,1,0.0,0.01397,0.0,0.03542,0.01659,False
1612,LIF,1,0.0,0.01423,0.0,0.03505,0.01654,False
1613,SCARB1,1,0.0,0.01548,0.0,0.03373,0.01645,False
1614,LYL1,1,0.0,0.01589,0.0,0.03301,0.01632,False
1615,IL17B,1,0.0,0.0089,0.0,0.03865,0.0162,False
1616,SCARB2,1,0.0,0.01503,0.0,0.03341,0.0162,False
1617,PHRF1,1,0.0,0.01304,0.0,0.03509,0.01619,False
1618,ADCY8,1,0.0,0.0136,0.0,0.0345,0.01615,False
1619,IFNL3,1,0.0,0.00994,0.0,0.03752,0.01612,False
1620,IFNL2,1,0.0,0.00994,0.0,0.03752,0.01612,False
1621,IFNL1,1,0.0,0.00994,0.0,0.03752,0.01612,False
1622,PIEZO1,1,0.0,0.02046,0.0,0.02841,0.01608,False
1623,TANK,1,0.0,0.00935,0.0,0.03788,0.01606,False
1624,MPPE1,1,0.0,0.01546,0.0,0.03263,0.01606,False
1625,BCL6,1,0.0,0.01157,0.0,0.03565,0.01595,False
1626,HSPD1,1,0.0,0.0128,0.0,0.0341,0.01578,False
1627,TICAM2,1,0.0,0.0128,0.0,0.0341,0.01578,False
1628,CD276,1,0.0,0.00877,0.0,0.0374,0.01572,False
1629,SPIB,1,0.0,0.01116,0.0,0.03531,0.01571,False
1630,USP21,1,0.0,0.01141,0.0,0.03479,0.0156,False
